year,month,stateid,price,price-units
02,2023,OH,5.31,cents per kilowatt-hour
01,2023,KY,12.83,cents per kilowatt-hour
01,2023,KY,0.0,cents per kilowatt-hour
01,2023,LA,11.98,cents per kilowatt-hour
01,2023,LA,9.77,cents per kilowatt-hour
01,2023,ME,24.08,cents per kilowatt-hour
01,2023,ME,0.0,cents per kilowatt-hour
01,2023,MD,15.98,cents per kilowatt-hour
01,2023,MD,10.79,cents per kilowatt-hour
01,2023,MA,32.19,cents per kilowatt-hour
01,2023,MA,7.2,cents per kilowatt-hour
01,2023,MI,18.16,cents per kilowatt-hour
01,2023,MI,12.07,cents per kilowatt-hour
01,2023,MN,13.25,cents per kilowatt-hour
01,2023,MN,11.07,cents per kilowatt-hour
01,2023,MS,12.98,cents per kilowatt-hour
01,2023,MS,0.0,cents per kilowatt-hour
01,2023,MO,10.54,cents per kilowatt-hour
01,2023,MO,7.14,cents per kilowatt-hour
01,2023,MT,11.89,cents per kilowatt-hour
01,2023,MT,0.0,cents per kilowatt-hour
01,2023,NE,9.27,cents per kilowatt-hour
09,2023,WI,17.41,cents per kilowatt-hour
09,2023,WI,19.26,cents per kilowatt-hour
09,2023,WY,12.64,cents per kilowatt-hour
09,2023,WY,0.0,cents per kilowatt-hour
09,2023,NEW,27.37,cents per kilowatt-hour
09,2023,NEW,12.49,cents per kilowatt-hour
09,2023,MAT,20.11,cents per kilowatt-hour
09,2023,MAT,17.58,cents per kilowatt-hour
09,2023,OH,15.59,cents per kilowatt-hour
09,2023,OH,6.68,cents per kilowatt-hour
09,2023,OK,13.03,cents per kilowatt-hour
09,2023,OK,0.0,cents per kilowatt-hour
09,2023,OR,13.19,cents per kilowatt-hour
09,2023,OR,11.28,cents per kilowatt-hour
09,2023,PA,18.02,cents per kilowatt-hour
09,2023,PA,10.6,cents per kilowatt-hour
09,2023,RI,25.27,cents per kilowatt-hour
05,2023,PACN,34.99,cents per kilowatt-hour
05,2023,PACN,0.0,cents per kilowatt-hour
01,2023,AK,21.73,cents per kilowatt-hour
01,2023,AK,0.0,cents per kilowatt-hour
01,2023,AZ,12.63,cents per kilowatt-hour
01,2023,AZ,8.77,cents per kilowatt-hour
01,2023,AR,11.42,cents per kilowatt-hour
01,2023,AR,13.94,cents per kilowatt-hour
01,2023,CA,26.47,cents per kilowatt-hour
01,2023,CA,11.67,cents per kilowatt-hour
01,2023,CO,14.11,cents per kilowatt-hour
01,2023,CO,12.57,cents per kilowatt-hour
01,2023,CT,30.29,cents per kilowatt-hour
01,2023,CT,25.99,cents per kilowatt-hour
01,2023,WV,13.06,cents per kilowatt-hour
01,2023,WV,0.0,cents per kilowatt-hour
01,2023,WI,16.17,cents per kilowatt-hour
01,2023,WI,15.54,cents per kilowatt-hour
10,2023,US,16.48,cents per kilowatt-hour
10,2023,US,12.65,cents per kilowatt-hour
11,2023,AL,14.98,cents per kilowatt-hour
11,2023,AL,0.0,cents per kilowatt-hour
11,2023,AK,24.13,cents per kilowatt-hour
11,2023,AK,0.0,cents per kilowatt-hour
11,2023,AZ,14.55,cents per kilowatt-hour
11,2023,AZ,9.68,cents per kilowatt-hour
01,2023,NE,0.0,cents per kilowatt-hour
01,2023,NV,16.8,cents per kilowatt-hour
01,2023,NV,11.91,cents per kilowatt-hour
01,2023,NH,31.68,cents per kilowatt-hour
01,2023,NH,0.0,cents per kilowatt-hour
01,2023,OK,10.75,cents per kilowatt-hour
01,2023,OK,0.0,cents per kilowatt-hour
01,2023,OR,12.09,cents per kilowatt-hour
01,2023,OR,11.16,cents per kilowatt-hour
01,2023,PA,18.02,cents per kilowatt-hour
01,2023,PA,11.24,cents per kilowatt-hour
01,2023,RI,28.94,cents per kilowatt-hour
01,2023,RI,17.94,cents per kilowatt-hour
01,2023,SC,13.58,cents per kilowatt-hour
01,2023,SC,0.0,cents per kilowatt-hour
01,2023,SD,11.19,cents per kilowatt-hour
01,2023,SD,0.0,cents per kilowatt-hour
09,2023,IN,14.1,cents per kilowatt-hour
09,2023,IN,14.88,cents per kilowatt-hour
09,2023,IA,14.12,cents per kilowatt-hour
09,2023,IA,0.0,cents per kilowatt-hour
09,2023,KS,13.2,cents per kilowatt-hour
09,2023,KS,0.0,cents per kilowatt-hour
05,2023,US,16.14,cents per kilowatt-hour
05,2023,US,12.43,cents per kilowatt-hour
08,2023,CA,29.97,cents per kilowatt-hour
08,2023,CA,13.83,cents per kilowatt-hour
08,2023,CO,14.45,cents per kilowatt-hour
08,2023,CO,13.96,cents per kilowatt-hour
08,2023,CT,27.94,cents per kilowatt-hour
08,2023,CT,22.64,cents per kilowatt-hour
08,2023,DE,15.66,cents per kilowatt-hour
08,2023,DE,0.0,cents per kilowatt-hour
08,2023,DC,16.48,cents per kilowatt-hour
08,2023,DC,10.29,cents per kilowatt-hour
08,2023,FL,14.89,cents per kilowatt-hour
08,2023,FL,10.82,cents per kilowatt-hour
08,2023,GA,14.12,cents per kilowatt-hour
08,2023,GA,9.68,cents per kilowatt-hour
08,2023,HI,39.77,cents per kilowatt-hour
08,2023,HI,0.0,cents per kilowatt-hour
11,2023,AR,12.31,cents per kilowatt-hour
11,2023,AR,15.97,cents per kilowatt-hour
11,2023,CA,29.54,cents per kilowatt-hour
11,2023,CA,13.56,cents per kilowatt-hour
11,2023,CO,14.58,cents per kilowatt-hour
11,2023,CO,13.16,cents per kilowatt-hour
11,2023,CT,26.98,cents per kilowatt-hour
11,2023,CT,16.0,cents per kilowatt-hour
11,2023,DE,17.22,cents per kilowatt-hour
11,2023,DE,0.0,cents per kilowatt-hour
11,2023,DC,16.99,cents per kilowatt-hour
11,2023,DC,9.77,cents per kilowatt-hour
11,2023,FL,15.37,cents per kilowatt-hour
11,2023,FL,11.38,cents per kilowatt-hour
11,2023,GA,13.16,cents per kilowatt-hour
11,2023,GA,6.23,cents per kilowatt-hour
11,2023,HI,43.53,cents per kilowatt-hour
11,2023,HI,0.0,cents per kilowatt-hour
11,2023,ID,11.48,cents per kilowatt-hour
11,2023,ID,0.0,cents per kilowatt-hour
11,2023,IL,15.65,cents per kilowatt-hour
11,2023,IL,5.53,cents per kilowatt-hour
09,2023,KY,12.61,cents per kilowatt-hour
09,2023,KY,0.0,cents per kilowatt-hour
08,2023,ID,11.56,cents per kilowatt-hour
08,2023,ID,0.0,cents per kilowatt-hour
08,2023,IL,13.74,cents per kilowatt-hour
08,2023,IL,6.51,cents per kilowatt-hour
08,2023,IN,14.17,cents per kilowatt-hour
08,2023,IN,14.01,cents per kilowatt-hour
08,2023,IA,15.17,cents per kilowatt-hour
08,2023,IA,0.0,cents per kilowatt-hour
08,2023,KS,13.35,cents per kilowatt-hour
08,2023,KS,0.0,cents per kilowatt-hour
08,2023,KY,12.33,cents per kilowatt-hour
08,2023,KY,0.0,cents per kilowatt-hour
08,2023,LA,11.06,cents per kilowatt-hour
08,2023,LA,10.85,cents per kilowatt-hour
08,2023,AK,25.14,cents per kilowatt-hour
08,2023,AK,0.0,cents per kilowatt-hour
03,2023,SC,13.83,cents per kilowatt-hour
03,2023,SC,0.0,cents per kilowatt-hour
03,2023,SD,11.41,cents per kilowatt-hour
03,2023,SD,0.0,cents per kilowatt-hour
03,2023,TN,12.4,cents per kilowatt-hour
03,2023,TN,0.0,cents per kilowatt-hour
03,2023,TX,14.61,cents per kilowatt-hour
07,2023,MO,14.42,cents per kilowatt-hour
07,2023,MO,12.86,cents per kilowatt-hour
07,2023,MT,13.07,cents per kilowatt-hour
07,2023,MT,0.0,cents per kilowatt-hour
07,2023,NE,12.35,cents per kilowatt-hour
07,2023,NE,0.0,cents per kilowatt-hour
07,2023,NV,16.3,cents per kilowatt-hour
07,2023,NV,12.97,cents per kilowatt-hour
07,2023,NH,28.96,cents per kilowatt-hour
07,2023,NH,0.0,cents per kilowatt-hour
07,2023,NJ,18.42,cents per kilowatt-hour
07,2023,NJ,12.95,cents per kilowatt-hour
07,2023,NM,14.39,cents per kilowatt-hour
07,2023,NM,0.0,cents per kilowatt-hour
10,2023,AL,15.08,cents per kilowatt-hour
10,2023,AL,0.0,cents per kilowatt-hour
10,2023,AK,24.04,cents per kilowatt-hour
10,2023,AK,0.0,cents per kilowatt-hour
10,2023,AZ,14.53,cents per kilowatt-hour
10,2023,AZ,10.51,cents per kilowatt-hour
11,2023,IN,14.64,cents per kilowatt-hour
11,2023,IN,12.18,cents per kilowatt-hour
11,2023,IA,12.91,cents per kilowatt-hour
11,2023,IA,0.0,cents per kilowatt-hour
11,2023,KS,13.04,cents per kilowatt-hour
11,2023,KS,0.0,cents per kilowatt-hour
06,2023,WV,14.44,cents per kilowatt-hour
06,2023,WV,0.0,cents per kilowatt-hour
06,2023,WI,17.14,cents per kilowatt-hour
06,2023,WI,17.63,cents per kilowatt-hour
06,2023,WY,12.53,cents per kilowatt-hour
06,2023,WY,0.0,cents per kilowatt-hour
06,2023,NEW,28.34,cents per kilowatt-hour
06,2023,NEW,11.54,cents per kilowatt-hour
06,2023,MAT,19.57,cents per kilowatt-hour
06,2023,MAT,14.41,cents per kilowatt-hour
06,2023,ENC,16.37,cents per kilowatt-hour
06,2023,ENC,7.33,cents per kilowatt-hour
06,2023,WNC,14.16,cents per kilowatt-hour
06,2023,WNC,11.53,cents per kilowatt-hour
06,2023,SAT,14.7,cents per kilowatt-hour
06,2023,SAT,10.05,cents per kilowatt-hour
06,2023,ESC,13.24,cents per kilowatt-hour
06,2023,ESC,0.0,cents per kilowatt-hour
06,2023,WSC,13.63,cents per kilowatt-hour
06,2023,WSC,7.29,cents per kilowatt-hour
06,2023,MTN,14.17,cents per kilowatt-hour
06,2023,MTN,13.69,cents per kilowatt-hour
06,2023,PACC,23.63,cents per kilowatt-hour
06,2023,PACC,11.66,cents per kilowatt-hour
06,2023,PACN,35.02,cents per kilowatt-hour
11,2023,MD,17.38,cents per kilowatt-hour
11,2023,MD,11.71,cents per kilowatt-hour
11,2023,MA,28.41,cents per kilowatt-hour
11,2023,MA,6.6,cents per kilowatt-hour
11,2023,MI,18.59,cents per kilowatt-hour
11,2023,MI,14.35,cents per kilowatt-hour
11,2023,MN,14.52,cents per kilowatt-hour
11,2023,MN,12.34,cents per kilowatt-hour
11,2023,MS,13.5,cents per kilowatt-hour
11,2023,MS,0.0,cents per kilowatt-hour
11,2023,MO,11.98,cents per kilowatt-hour
11,2023,MO,8.97,cents per kilowatt-hour
11,2023,MT,12.58,cents per kilowatt-hour
11,2023,MT,0.0,cents per kilowatt-hour
11,2023,NE,11.26,cents per kilowatt-hour
11,2023,NE,0.0,cents per kilowatt-hour
11,2023,NV,17.11,cents per kilowatt-hour
11,2023,NV,12.21,cents per kilowatt-hour
09,2023,DE,15.81,cents per kilowatt-hour
09,2023,DE,0.0,cents per kilowatt-hour
09,2023,DC,16.29,cents per kilowatt-hour
09,2023,DC,9.21,cents per kilowatt-hour
02,2023,RI,15.84,cents per kilowatt-hour
02,2023,SC,14.06,cents per kilowatt-hour
02,2023,SC,0.0,cents per kilowatt-hour
02,2023,SD,11.46,cents per kilowatt-hour
02,2023,SD,0.0,cents per kilowatt-hour
02,2023,TN,12.54,cents per kilowatt-hour
02,2023,TN,0.0,cents per kilowatt-hour
02,2023,TX,14.72,cents per kilowatt-hour
02,2023,TX,6.99,cents per kilowatt-hour
11,2023,RI,29.78,cents per kilowatt-hour
11,2023,RI,16.52,cents per kilowatt-hour
11,2023,SC,13.76,cents per kilowatt-hour
11,2023,SC,0.0,cents per kilowatt-hour
11,2023,SD,12.21,cents per kilowatt-hour
11,2023,SD,0.0,cents per kilowatt-hour
11,2023,TN,12.6,cents per kilowatt-hour
11,2023,TN,0.0,cents per kilowatt-hour
11,2023,TX,14.79,cents per kilowatt-hour
11,2023,TX,7.6,cents per kilowatt-hour
11,2023,UT,11.05,cents per kilowatt-hour
11,2023,UT,12.16,cents per kilowatt-hour
01,2024,AL,14.4,cents per kilowatt-hour
01,2024,AL,0.0,cents per kilowatt-hour
01,2024,AK,23.78,cents per kilowatt-hour
01,2024,AK,0.0,cents per kilowatt-hour
11,2023,VT,21.57,cents per kilowatt-hour
11,2023,VT,0.0,cents per kilowatt-hour
11,2023,VA,13.93,cents per kilowatt-hour
11,2023,VA,9.97,cents per kilowatt-hour
11,2023,WA,11.07,cents per kilowatt-hour
11,2023,WA,10.02,cents per kilowatt-hour
01,2024,AZ,14.11,cents per kilowatt-hour
01,2024,AZ,9.95,cents per kilowatt-hour
01,2024,AR,11.24,cents per kilowatt-hour
01,2024,AR,12.7,cents per kilowatt-hour
01,2024,CA,29.49,cents per kilowatt-hour
01,2024,CA,17.06,cents per kilowatt-hour
01,2024,CO,14.26,cents per kilowatt-hour
01,2024,CO,9.99,cents per kilowatt-hour
01,2024,CT,27.4,cents per kilowatt-hour
01,2024,CT,18.36,cents per kilowatt-hour
01,2024,DE,15.59,cents per kilowatt-hour
01,2024,DE,0.0,cents per kilowatt-hour
01,2024,DC,16.89,cents per kilowatt-hour
01,2024,DC,9.86,cents per kilowatt-hour
01,2024,FL,14.79,cents per kilowatt-hour
01,2024,FL,11.82,cents per kilowatt-hour
01,2024,GA,12.34,cents per kilowatt-hour
01,2024,GA,6.29,cents per kilowatt-hour
01,2024,HI,44.28,cents per kilowatt-hour
01,2024,HI,0.0,cents per kilowatt-hour
01,2024,ID,10.79,cents per kilowatt-hour
01,2024,ID,0.0,cents per kilowatt-hour
01,2024,IL,15.03,cents per kilowatt-hour
01,2024,IL,10.41,cents per kilowatt-hour
12,2023,WV,13.35,cents per kilowatt-hour
12,2023,WV,0.0,cents per kilowatt-hour
12,2023,WI,16.58,cents per kilowatt-hour
12,2023,WI,17.48,cents per kilowatt-hour
12,2023,WY,11.32,cents per kilowatt-hour
12,2023,WY,0.0,cents per kilowatt-hour
12,2023,NEW,27.52,cents per kilowatt-hour
12,2023,NEW,12.72,cents per kilowatt-hour
12,2023,MAT,19.36,cents per kilowatt-hour
12,2023,MAT,13.77,cents per kilowatt-hour
12,2023,ENC,15.93,cents per kilowatt-hour
12,2023,ENC,7.43,cents per kilowatt-hour
12,2023,WNC,12.06,cents per kilowatt-hour
12,2023,WNC,9.58,cents per kilowatt-hour
12,2023,SAT,14.14,cents per kilowatt-hour
12,2023,SAT,10.25,cents per kilowatt-hour
12,2023,ESC,12.86,cents per kilowatt-hour
12,2023,ESC,0.0,cents per kilowatt-hour
12,2023,WSC,13.48,cents per kilowatt-hour
12,2023,WSC,9.11,cents per kilowatt-hour
12,2023,MTN,13.44,cents per kilowatt-hour
12,2023,MTN,12.12,cents per kilowatt-hour
12,2023,PACC,20.7,cents per kilowatt-hour
12,2023,PACC,12.54,cents per kilowatt-hour
12,2023,PACN,33.46,cents per kilowatt-hour
12,2023,PACN,0.0,cents per kilowatt-hour
12,2023,US,15.69,cents per kilowatt-hour
12,2023,US,12.34,cents per kilowatt-hour
06,2023,VA,15.13,cents per kilowatt-hour
06,2023,VA,10.49,cents per kilowatt-hour
06,2023,WA,11.21,cents per kilowatt-hour
06,2023,WA,9.95,cents per kilowatt-hour
01,2023,SAT,10.66,cents per kilowatt-hour
01,2023,ESC,12.95,cents per kilowatt-hour
01,2023,ESC,0.0,cents per kilowatt-hour
01,2023,WSC,13.38,cents per kilowatt-hour
01,2023,WSC,7.3,cents per kilowatt-hour
01,2023,MTN,12.81,cents per kilowatt-hour
01,2023,MTN,12.29,cents per kilowatt-hour
01,2023,PACC,19.48,cents per kilowatt-hour
01,2023,PACC,11.43,cents per kilowatt-hour
01,2023,PACN,33.38,cents per kilowatt-hour
01,2023,PACN,0.0,cents per kilowatt-hour
01,2023,US,15.47,cents per kilowatt-hour
01,2023,US,12.54,cents per kilowatt-hour
02,2023,AL,15.34,cents per kilowatt-hour
02,2023,AL,0.0,cents per kilowatt-hour
02,2023,AK,22.92,cents per kilowatt-hour
02,2023,AK,0.0,cents per kilowatt-hour
02,2023,AZ,13.12,cents per kilowatt-hour
02,2023,AZ,8.88,cents per kilowatt-hour
02,2023,AR,11.99,cents per kilowatt-hour
02,2023,AR,14.03,cents per kilowatt-hour
02,2023,CA,27.25,cents per kilowatt-hour
02,2023,CA,11.96,cents per kilowatt-hour
02,2023,CO,14.23,cents per kilowatt-hour
02,2023,CO,13.67,cents per kilowatt-hour
02,2023,CT,34.38,cents per kilowatt-hour
02,2023,CT,38.63,cents per kilowatt-hour
02,2023,DE,15.01,cents per kilowatt-hour
02,2023,DE,0.0,cents per kilowatt-hour
01,2024,PA,17.43,cents per kilowatt-hour
01,2024,PA,10.07,cents per kilowatt-hour
01,2024,RI,31.26,cents per kilowatt-hour
01,2024,RI,20.29,cents per kilowatt-hour
01,2024,SC,13.54,cents per kilowatt-hour
01,2024,SC,0.0,cents per kilowatt-hour
01,2024,SD,11.18,cents per kilowatt-hour
01,2024,SD,0.0,cents per kilowatt-hour
01,2024,TN,12.25,cents per kilowatt-hour
01,2024,TN,0.0,cents per kilowatt-hour
01,2024,TX,14.28,cents per kilowatt-hour
01,2024,TX,6.96,cents per kilowatt-hour
01,2024,UT,10.85,cents per kilowatt-hour
01,2024,UT,12.07,cents per kilowatt-hour
01,2024,VT,21.11,cents per kilowatt-hour
01,2024,VT,0.0,cents per kilowatt-hour
01,2024,VA,13.5,cents per kilowatt-hour
01,2024,VA,10.03,cents per kilowatt-hour
01,2024,WA,11.09,cents per kilowatt-hour
01,2024,WA,9.83,cents per kilowatt-hour
01,2024,WV,13.65,cents per kilowatt-hour
01,2024,WV,0.0,cents per kilowatt-hour
01,2024,WI,16.46,cents per kilowatt-hour
01,2024,WI,20.1,cents per kilowatt-hour
01,2024,WY,10.86,cents per kilowatt-hour
01,2024,WY,0.0,cents per kilowatt-hour
04,2023,NY,19.81,cents per kilowatt-hour
04,2023,NY,14.66,cents per kilowatt-hour
04,2023,NC,12.91,cents per kilowatt-hour
04,2023,NC,8.03,cents per kilowatt-hour
04,2023,ND,10.28,cents per kilowatt-hour
04,2023,ND,0.0,cents per kilowatt-hour
04,2023,OH,15.01,cents per kilowatt-hour
04,2023,OH,5.58,cents per kilowatt-hour
04,2023,OK,12.17,cents per kilowatt-hour
04,2023,OK,0.0,cents per kilowatt-hour
04,2023,OR,12.55,cents per kilowatt-hour
04,2023,OR,11.46,cents per kilowatt-hour
04,2023,PA,18.36,cents per kilowatt-hour
04,2023,PA,8.65,cents per kilowatt-hour
01,2024,NEW,27.36,cents per kilowatt-hour
01,2024,NEW,13.34,cents per kilowatt-hour
01,2024,MAT,19.68,cents per kilowatt-hour
01,2024,MAT,13.21,cents per kilowatt-hour
01,2024,ENC,15.75,cents per kilowatt-hour
01,2024,ENC,10.19,cents per kilowatt-hour
04,2023,KY,12.79,cents per kilowatt-hour
04,2023,KY,0.0,cents per kilowatt-hour
04,2023,LA,11.2,cents per kilowatt-hour
04,2023,LA,10.51,cents per kilowatt-hour
04,2023,ME,28.61,cents per kilowatt-hour
04,2023,ME,0.0,cents per kilowatt-hour
04,2023,MD,15.92,cents per kilowatt-hour
04,2023,MD,11.18,cents per kilowatt-hour
04,2023,MA,32.36,cents per kilowatt-hour
04,2023,MA,7.5,cents per kilowatt-hour
04,2023,MI,18.41,cents per kilowatt-hour
04,2023,MI,13.6,cents per kilowatt-hour
04,2023,MN,14.71,cents per kilowatt-hour
04,2023,MN,12.44,cents per kilowatt-hour
04,2023,MS,13.9,cents per kilowatt-hour
04,2023,MS,0.0,cents per kilowatt-hour
04,2023,MO,11.79,cents per kilowatt-hour
04,2023,MO,7.88,cents per kilowatt-hour
04,2023,MT,12.26,cents per kilowatt-hour
04,2023,MT,0.0,cents per kilowatt-hour
04,2023,NE,11.19,cents per kilowatt-hour
04,2023,NE,0.0,cents per kilowatt-hour
04,2023,NV,17.59,cents per kilowatt-hour
04,2023,NV,13.15,cents per kilowatt-hour
04,2023,NH,30.8,cents per kilowatt-hour
04,2023,NH,0.0,cents per kilowatt-hour
04,2023,NJ,17.37,cents per kilowatt-hour
04,2023,NJ,12.48,cents per kilowatt-hour
04,2023,NM,13.43,cents per kilowatt-hour
04,2023,NM,0.0,cents per kilowatt-hour
09,2023,ENC,7.19,cents per kilowatt-hour
09,2023,WNC,13.95,cents per kilowatt-hour
09,2023,WNC,13.01,cents per kilowatt-hour
09,2023,SAT,14.86,cents per kilowatt-hour
09,2023,SAT,9.94,cents per kilowatt-hour
09,2023,ESC,12.97,cents per kilowatt-hour
09,2023,ESC,0.0,cents per kilowatt-hour
09,2023,WSC,13.96,cents per kilowatt-hour
09,2023,WSC,7.68,cents per kilowatt-hour
09,2023,MTN,14.34,cents per kilowatt-hour
09,2023,MTN,13.87,cents per kilowatt-hour
09,2023,PACC,24.29,cents per kilowatt-hour
09,2023,PACC,14.61,cents per kilowatt-hour
09,2023,PACN,34.92,cents per kilowatt-hour
09,2023,PACN,0.0,cents per kilowatt-hour
01,2024,WNC,11.81,cents per kilowatt-hour
01,2024,WNC,9.16,cents per kilowatt-hour
01,2024,SAT,13.95,cents per kilowatt-hour
01,2024,SAT,10.05,cents per kilowatt-hour
01,2024,ESC,12.95,cents per kilowatt-hour
01,2024,ESC,0.0,cents per kilowatt-hour
01,2024,WSC,13.11,cents per kilowatt-hour
01,2024,WSC,8.37,cents per kilowatt-hour
01,2024,MTN,13.33,cents per kilowatt-hour
01,2024,MTN,10.72,cents per kilowatt-hour
01,2024,PACC,21.11,cents per kilowatt-hour
01,2024,PACC,16.01,cents per kilowatt-hour
01,2024,PACN,34.01,cents per kilowatt-hour
01,2024,PACN,0.0,cents per kilowatt-hour
01,2024,US,15.47,cents per kilowatt-hour
01,2024,US,12.64,cents per kilowatt-hour
09,2023,US,16.27,cents per kilowatt-hour
09,2023,US,14.45,cents per kilowatt-hour
12,2023,SC,13.26,cents per kilowatt-hour
12,2023,SC,0.0,cents per kilowatt-hour
12,2023,SD,11.8,cents per kilowatt-hour
12,2023,SD,0.0,cents per kilowatt-hour
12,2023,TN,12.11,cents per kilowatt-hour
12,2023,TN,0.0,cents per kilowatt-hour
12,2023,TX,14.64,cents per kilowatt-hour
12,2023,TX,8.97,cents per kilowatt-hour
12,2023,UT,10.87,cents per kilowatt-hour
12,2023,UT,12.08,cents per kilowatt-hour
01,2024,ME,25.92,cents per kilowatt-hour
01,2024,ME,0.0,cents per kilowatt-hour
01,2024,MD,17.5,cents per kilowatt-hour
01,2024,MD,11.19,cents per kilowatt-hour
01,2024,MA,28.39,cents per kilowatt-hour
01,2024,MA,9.83,cents per kilowatt-hour
01,2024,MI,18.34,cents per kilowatt-hour
01,2024,MI,13.78,cents per kilowatt-hour
01,2024,MN,14.04,cents per kilowatt-hour
01,2024,MN,11.31,cents per kilowatt-hour
01,2024,MS,12.72,cents per kilowatt-hour
01,2024,MS,0.0,cents per kilowatt-hour
01,2024,MO,11.06,cents per kilowatt-hour
01,2024,MO,7.7,cents per kilowatt-hour
01,2024,MT,11.98,cents per kilowatt-hour
01,2024,MT,0.0,cents per kilowatt-hour
01,2024,NE,9.85,cents per kilowatt-hour
01,2024,NE,0.0,cents per kilowatt-hour
01,2024,NV,16.38,cents per kilowatt-hour
01,2024,NV,11.88,cents per kilowatt-hour
01,2024,NH,25.11,cents per kilowatt-hour
01,2024,NH,0.0,cents per kilowatt-hour
01,2024,NJ,17.97,cents per kilowatt-hour
01,2024,NJ,11.59,cents per kilowatt-hour
01,2024,NM,13.76,cents per kilowatt-hour
01,2024,NM,0.0,cents per kilowatt-hour
01,2024,NY,23.54,cents per kilowatt-hour
01,2024,NY,14.11,cents per kilowatt-hour
01,2024,NC,13.05,cents per kilowatt-hour
01,2024,NC,8.97,cents per kilowatt-hour
01,2024,ND,9.88,cents per kilowatt-hour
01,2024,ND,0.0,cents per kilowatt-hour
01,2024,OH,15.69,cents per kilowatt-hour
01,2024,OH,6.59,cents per kilowatt-hour
01,2024,OK,10.62,cents per kilowatt-hour
01,2024,OK,0.0,cents per kilowatt-hour
01,2024,OR,13.84,cents per kilowatt-hour
01,2024,OR,12.19,cents per kilowatt-hour
09,2023,ENC,15.99,cents per kilowatt-hour
01,2023,AL,14.41,cents per kilowatt-hour
01,2023,AL,0.0,cents per kilowatt-hour
07,2023,AL,14.48,cents per kilowatt-hour
07,2023,AL,0.0,cents per kilowatt-hour
07,2023,AK,24.96,cents per kilowatt-hour
07,2023,AK,0.0,cents per kilowatt-hour
07,2023,AZ,14.13,cents per kilowatt-hour
07,2023,AZ,11.25,cents per kilowatt-hour
07,2023,AR,12.53,cents per kilowatt-hour
07,2023,AR,16.13,cents per kilowatt-hour
07,2023,CA,29.46,cents per kilowatt-hour
07,2023,CA,13.2,cents per kilowatt-hour
07,2023,CO,14.14,cents per kilowatt-hour
07,2023,CO,14.15,cents per kilowatt-hour
07,2023,CT,26.63,cents per kilowatt-hour
07,2023,CT,22.48,cents per kilowatt-hour
07,2023,DE,15.09,cents per kilowatt-hour
07,2023,DE,0.0,cents per kilowatt-hour
07,2023,DC,16.61,cents per kilowatt-hour
07,2023,DC,9.19,cents per kilowatt-hour
07,2023,FL,14.94,cents per kilowatt-hour
07,2023,FL,11.16,cents per kilowatt-hour
07,2023,GA,14.33,cents per kilowatt-hour
07,2023,GA,8.39,cents per kilowatt-hour
07,2023,HI,39.7,cents per kilowatt-hour
07,2023,HI,0.0,cents per kilowatt-hour
07,2023,ID,11.76,cents per kilowatt-hour
07,2023,ID,0.0,cents per kilowatt-hour
07,2023,IL,14.81,cents per kilowatt-hour
07,2023,IL,6.78,cents per kilowatt-hour
07,2023,IN,14.47,cents per kilowatt-hour
07,2023,IN,10.62,cents per kilowatt-hour
07,2023,IA,15.17,cents per kilowatt-hour
07,2023,IA,0.0,cents per kilowatt-hour
07,2023,KS,13.48,cents per kilowatt-hour
07,2023,KS,0.0,cents per kilowatt-hour
07,2023,KY,12.51,cents per kilowatt-hour
07,2023,KY,0.0,cents per kilowatt-hour
